"","batch.id","response_type","value"
"11827","X-4439.trametinib","angle","74.6601"
"11828","X-4439.trametinib","abc","490.9245"
"11829","X-4439.trametinib","TGI","4.8543"
"11830","X-4439.WNT974","angle","0.5245"
"11831","X-4439.WNT974","abc","101.4392"
"11832","X-4439.WNT974","TGI","0.0522"
"11833","X-4455.binimetinib","angle","1.3425"
"11834","X-4455.binimetinib","abc","314.3995"
"11835","X-4455.binimetinib","TGI","768.3049"
"11836","X-4455.BKM120","angle","-0.2052"
"11837","X-4455.BKM120","abc","76.8047"
"11838","X-4455.BKM120","TGI","-13.8580"
"11839","X-4455.BKM120 + encorafenib","angle","0.6995"
"11840","X-4455.BKM120 + encorafenib","abc","294.2198"
"11841","X-4455.BKM120 + encorafenib","TGI","16.9791"
"11842","X-4455.CGM097","angle","2.6904"
"11843","X-4455.CGM097","abc","454.9293"
"11844","X-4455.CGM097","TGI","48.4115"
"11845","X-4455.CLR457","angle","3.3335"
"11846","X-4455.CLR457","abc","503.1088"
"11847","X-4455.CLR457","TGI","25.7531"
"11848","X-4455.dacarbazine","angle","3.3247"
"11849","X-4455.dacarbazine","abc","501.6783"
"11850","X-4455.dacarbazine","TGI","26.2288"
"11851","X-4455.encorafenib","angle","1.5360"
"11852","X-4455.encorafenib","abc","416.9335"
"11853","X-4455.encorafenib","TGI","23.8222"
"11854","X-4455.encorafenib + binimetinib","angle","0.3539"
"11855","X-4455.encorafenib + binimetinib","abc","191.5250"
"11856","X-4455.encorafenib + binimetinib","TGI","25.8788"
"11857","X-4455.LDE225","angle","5.2270"
"11858","X-4455.LDE225","abc","528.7407"
"11859","X-4455.LDE225","TGI","45.9086"
"11860","X-4455.LDK378","angle","-0.1321"
"11861","X-4455.LDK378","abc","-17.1292"
"11862","X-4455.LDK378","TGI","-5.0957"
"11863","X-4455.LEE011","angle","10.7892"
"11864","X-4455.LEE011","abc","557.5220"
"11865","X-4455.LEE011","TGI","47.4867"
"11866","X-4455.LEE011 + encorafenib","angle","88.7337"
"11867","X-4455.LEE011 + encorafenib","abc","629.2284"
"11868","X-4455.LEE011 + encorafenib","TGI","34.6624"
"11869","X-4455.LGW813","angle","1.3296"
"11870","X-4455.LGW813","abc","391.1481"
"11871","X-4455.LGW813","TGI","22.4095"
"11872","X-4455.TAS266","angle","5.1377"
"11873","X-4455.TAS266","abc","510.8145"
"11874","X-4455.TAS266","TGI","31.6380"
"11875","X-4455.WNT974","angle","1.4875"
"11876","X-4455.WNT974","abc","398.8500"
"11877","X-4455.WNT974","TGI","22.9295"
"11878","X-4530.binimetinib","angle","50.1739"
"11879","X-4530.binimetinib","abc","424.6953"
"11880","X-4530.binimetinib","TGI","85.2936"
"11881","X-4530.BKM120","angle","0.7951"
"11882","X-4530.BKM120","abc","66.7836"
"11883","X-4530.BKM120","TGI","14.1204"
"11884","X-4530.BKM120 + encorafenib","angle","108.3713"
"11885","X-4530.BKM120 + encorafenib","abc","407.6931"
"11886","X-4530.BKM120 + encorafenib","TGI","-72.7991"
"11887","X-4530.CGM097","angle","-0.3884"
"11888","X-4530.CGM097","abc","-15.4255"
"11889","X-4530.CGM097","TGI","33.2043"
"11890","X-4530.encorafenib","angle","-0.5806"
"11891","X-4530.encorafenib","abc","-138.2848"
"11892","X-4530.encorafenib","TGI","2.1068"
"11893","X-4530.encorafenib + binimetinib","angle","167.9246"
"11894","X-4530.encorafenib + binimetinib","abc","527.0511"
"11895","X-4530.encorafenib + binimetinib","TGI","99.4055"
"11896","X-4530.LDE225","angle","4.5322"
"11897","X-4530.LDE225","abc","194.2747"
"11898","X-4530.LDE225","TGI","26.9448"
"11899","X-4530.LDK378","angle","-0.2761"
"11900","X-4530.LDK378","abc","0.7457"
"11901","X-4530.LDK378","TGI","-9.3112"
"11902","X-4530.LEE011","angle","-0.6674"
"11903","X-4530.LEE011","abc","-24.7274"
"11904","X-4530.LEE011","TGI","-15.5051"
"11905","X-4530.LEE011 + encorafenib","angle","169.3080"
"11906","X-4530.LEE011 + encorafenib","abc","545.8776"
"11907","X-4530.LEE011 + encorafenib","TGI","98.3101"
"11908","X-4530.LGW813","angle","-1.7740"
"11909","X-4530.LGW813","abc","-180.2452"
"11910","X-4530.LGW813","TGI","12.2671"
"11911","X-4530.TAS266","angle","-2.1628"
"11912","X-4530.TAS266","abc","-222.3014"
"11913","X-4530.TAS266","TGI","-165.9471"
"11914","X-4530.WNT974","angle","-2.5970"
"11915","X-4530.WNT974","abc","-489.5929"
"11916","X-4530.WNT974","TGI","-98.1252"
"11917","X-4538.binimetinib","angle","5.1893"
"11918","X-4538.binimetinib","abc","490.3288"
"11919","X-4538.binimetinib","TGI","-3969.5294"
"11920","X-4538.BKM120","angle","13.9223"
"11921","X-4538.BKM120","abc","562.1780"
"11922","X-4538.BKM120","TGI","-91.9788"
"11923","X-4538.BKM120 + encorafenib","angle","171.1166"
"11924","X-4538.BKM120 + encorafenib","abc","637.5082"
"11925","X-4538.BKM120 + encorafenib","TGI","-21.4660"
"11926","X-4538.CGM097","angle","6.5287"
"11927","X-4538.CGM097","abc","497.9694"
"11928","X-4538.CGM097","TGI","-271.9171"
"11929","X-4538.dacarbazine","angle","38.2949"
"11930","X-4538.dacarbazine","abc","616.2776"
"11931","X-4538.dacarbazine","TGI","-1033.0952"
"11932","X-4538.encorafenib","angle","49.3420"
"11933","X-4538.encorafenib","abc","609.4008"
"11934","X-4538.encorafenib","TGI","-626.2937"
"11935","X-4538.encorafenib + binimetinib","angle","172.3133"
"11936","X-4538.encorafenib + binimetinib","abc","713.2911"
"11937","X-4538.encorafenib + binimetinib","TGI","-44.0346"
"11938","X-4538.LDE225","angle","1.7007"
"11939","X-4538.LDE225","abc","264.3290"
"11940","X-4538.LDE225","TGI","-2712.3600"
"11941","X-4538.LDK378","angle","0.7104"
"11942","X-4538.LDK378","abc","126.0368"
"11943","X-4538.LDK378","TGI","-40.2740"
"11944","X-4538.LEE011","angle","3.5944"
"11945","X-4538.LEE011","abc","382.4520"
"11946","X-4538.LEE011","TGI","-23.8976"
"11947","X-4538.LEE011 + encorafenib","angle","168.7809"
"11948","X-4538.LEE011 + encorafenib","abc","673.8678"
"11949","X-4538.LEE011 + encorafenib","TGI","-100.8143"
"11950","X-4538.LGW813","angle","0.8742"
"11951","X-4538.LGW813","abc","259.6770"
"11952","X-4538.LGW813","TGI","-56.8731"
"11953","X-4538.TAS266","angle","-0.2723"
"11954","X-4538.TAS266","abc","-291.6527"
"11955","X-4538.TAS266","TGI","2.5617"
"11956","X-4538.WNT974","angle","0.5610"
"11957","X-4538.WNT974","abc","49.8825"
"11958","X-4538.WNT974","TGI","-8.0457"
"11959","X-4567.BGJ398","angle","3.5447"
"11960","X-4567.BGJ398","abc","208.0690"
"11961","X-4567.BGJ398","TGI","-11.8118"
"11962","X-4567.binimetinib","angle","137.8104"
"11963","X-4567.binimetinib","abc","414.0852"
"11964","X-4567.binimetinib","TGI","-59.9451"
"11965","X-4567.BKM120","angle","173.2795"
"11966","X-4567.BKM120","abc","528.8630"
"11967","X-4567.BKM120","TGI","-19.8212"
"11968","X-4567.BYL719","angle","173.5856"
"11969","X-4567.BYL719","abc","515.5830"
"11970","X-4567.BYL719","TGI","-15.8378"
"11971","X-4567.BYL719 + LEE011","angle","174.1346"
"11972","X-4567.BYL719 + LEE011","abc","500.4507"
"11973","X-4567.BYL719 + LEE011","TGI","-15.4382"
"11974","X-4567.BYL719 + LJM716","angle","172.9444"
"11975","X-4567.BYL719 + LJM716","abc","554.7070"
"11976","X-4567.BYL719 + LJM716","TGI","-35.5282"
"11977","X-4567.CGM097","angle","6.4566"
"11978","X-4567.CGM097","abc","342.1495"
"11979","X-4567.CGM097","TGI","-45.4053"
"11980","X-4567.CLR457","angle","170.9977"
"11981","X-4567.CLR457","abc","505.8741"
"11982","X-4567.CLR457","TGI","-40.8478"
"11983","X-4567.HDM201","angle","33.8257"
"11984","X-4567.HDM201","abc","361.6330"
"11985","X-4567.HDM201","TGI","-16.8265"
"11986","X-4567.INC424","angle","152.2796"
"11987","X-4567.INC424","abc","365.2010"
"11988","X-4567.INC424","TGI","-17.5077"
"11989","X-4567.LEE011","angle","4.8713"
"11990","X-4567.LEE011","abc","199.3007"
"11991","X-4567.LEE011","TGI","-10.6070"
"11992","X-4567.LEE011 + everolimus","angle","171.1899"
"11993","X-4567.LEE011 + everolimus","abc","488.0556"
"11994","X-4567.LEE011 + everolimus","TGI","-26.1789"
"11995","X-4567.LFA102","angle","4.5950"
"11996","X-4567.LFA102","abc","258.3593"
"11997","X-4567.LFA102","TGI","-14.6494"
"11998","X-4567.LFW527 + everolimus","angle","171.0925"
"11999","X-4567.LFW527 + everolimus","abc","382.6334"
"12000","X-4567.LFW527 + everolimus","TGI","-9.1258"
"12001","X-4567.LJM716","angle","94.0077"
"12002","X-4567.LJM716","abc","407.2222"
"12003","X-4567.LJM716","TGI","-23.7472"
"12004","X-4567.LJM716 + trastuzumab","angle","172.8930"
"12005","X-4567.LJM716 + trastuzumab","abc","591.6500"
"12006","X-4567.LJM716 + trastuzumab","TGI","-100.9477"
"12007","X-4567.LKA136","angle","3.2844"
"12008","X-4567.LKA136","abc","236.0630"
"12009","X-4567.LKA136","TGI","-15.0530"
"12010","X-4567.LLM871","angle","173.7955"
"12011","X-4567.LLM871","abc","506.1519"
"12012","X-4567.LLM871","TGI","-13.0112"
"12013","X-4567.paclitaxel","angle","171.8568"
"12014","X-4567.paclitaxel","abc","427.0778"
"12015","X-4567.paclitaxel","TGI","-13.0455"
"12016","X-4567.tamoxifen","angle","0.9845"
"12017","X-4567.tamoxifen","abc","55.4310"
"12018","X-4567.tamoxifen","TGI","-8.2930"
"12019","X-4567.trastuzumab","angle","5.5318"
"12020","X-4567.trastuzumab","abc","255.9481"
"12021","X-4567.trastuzumab","TGI","-15.2918"
"12022","X-4644.binimetinib","angle","166.0947"
"12023","X-4644.binimetinib","abc","589.2190"
"12024","X-4644.binimetinib","TGI","-85.3732"
"12025","X-4644.BKM120","angle","6.0287"
"12026","X-4644.BKM120","abc","488.4657"
"12027","X-4644.BKM120","TGI","157.3977"
"12028","X-4644.BKM120 + encorafenib","angle","174.8827"
"12029","X-4644.BKM120 + encorafenib","abc","672.1919"
"12030","X-4644.BKM120 + encorafenib","TGI","-171.2225"
"12031","X-4644.CGM097","angle","0.4419"
"12032","X-4644.CGM097","abc","175.4755"
"12033","X-4644.CGM097","TGI","54.9436"
"12034","X-4644.CLR457","angle","2.0924"
"12035","X-4644.CLR457","abc","378.8049"
"12036","X-4644.CLR457","TGI","-52.1443"
"12037","X-4644.dacarbazine","angle","1.2743"
"12038","X-4644.dacarbazine","abc","330.4602"
"12039","X-4644.dacarbazine","TGI","-98.5013"
"12040","X-4644.encorafenib","angle","172.3566"
"12041","X-4644.encorafenib","abc","639.2953"
"12042","X-4644.encorafenib","TGI","-239.4253"
"12043","X-4644.encorafenib + binimetinib","angle","174.0930"
"12044","X-4644.encorafenib + binimetinib","abc","696.8187"
"12045","X-4644.encorafenib + binimetinib","TGI","176.5207"
"12046","X-4644.LDE225","angle","0.9603"
"12047","X-4644.LDE225","abc","243.6895"
"12048","X-4644.LDE225","TGI","-66.4411"
"12049","X-4644.LDK378","angle","0.5163"
"12050","X-4644.LDK378","abc","212.7247"
"12051","X-4644.LDK378","TGI","99.9656"
"12052","X-4644.LEE011","angle","1.0747"
"12053","X-4644.LEE011","abc","301.8970"
"12054","X-4644.LEE011","TGI","97.2105"
"12055","X-4644.LEE011 + encorafenib","angle","175.0708"
"12056","X-4644.LEE011 + encorafenib","abc","688.0135"
"12057","X-4644.LEE011 + encorafenib","TGI","-102.8738"
"12058","X-4644.LGW813","angle","0.3942"
"12059","X-4644.LGW813","abc","235.8528"
"12060","X-4644.LGW813","TGI","71.0781"
"12061","X-4644.TAS266","angle","0.2642"
"12062","X-4644.TAS266","abc","163.7570"
"12063","X-4644.TAS266","TGI","23.0018"
"12064","X-4644.WNT974","angle","0.4850"
"12065","X-4644.WNT974","abc","240.0725"
"12066","X-4644.WNT974","TGI","-9.5866"
"12067","X-4649.abraxane","angle","0.0523"
"12068","X-4649.abraxane","abc","44.0544"
"12069","X-4649.abraxane","TGI","-0.3586"
"12070","X-4649.binimetinib","angle","17.1299"
"12071","X-4649.binimetinib","abc","365.4008"
"12072","X-4649.binimetinib","TGI","30.0962"
"12073","X-4649.binimetinib-3.5mpk","angle","-1.3746"
"12074","X-4649.binimetinib-3.5mpk","abc","16.0521"
"12075","X-4649.binimetinib-3.5mpk","TGI","-0.5361"
"12076","X-4649.BKM120","angle","14.9285"
"12077","X-4649.BKM120","abc","479.1313"
"12078","X-4649.BKM120","TGI","6.9771"
"12079","X-4649.BKM120 + binimetinib","angle","115.9313"
"12080","X-4649.BKM120 + binimetinib","abc","543.8262"
"12081","X-4649.BKM120 + binimetinib","TGI","11.1922"
"12082","X-4649.BKM120 + LDE225","angle","21.8143"
"12083","X-4649.BKM120 + LDE225","abc","379.4118"
"12084","X-4649.BKM120 + LDE225","TGI","17.2775"
"12085","X-4649.BYL719","angle","57.6847"
"12086","X-4649.BYL719","abc","443.0482"
"12087","X-4649.BYL719","TGI","6.7526"
"12088","X-4649.BYL719 + LJM716","angle","34.7309"
"12089","X-4649.BYL719 + LJM716","abc","519.2449"
"12090","X-4649.BYL719 + LJM716","TGI","8.4197"
"12091","X-4649.CLR457","angle","36.9160"
"12092","X-4649.CLR457","abc","264.8385"
"12093","X-4649.CLR457","TGI","63.4000"
"12094","X-4649.figitumumab","angle","-0.6157"
"12095","X-4649.figitumumab","abc","65.4841"
"12096","X-4649.figitumumab","TGI","-0.5550"
"12097","X-4649.figitumumab + binimetinib","angle","6.4568"
"12098","X-4649.figitumumab + binimetinib","abc","128.5261"
"12099","X-4649.figitumumab + binimetinib","TGI","2.7984"
"12100","X-4649.gemcitabine-50mpk","angle","164.1020"
"12101","X-4649.gemcitabine-50mpk","abc","170.6867"
"12102","X-4649.gemcitabine-50mpk","TGI","7.8132"
"12103","X-4649.HDM201","angle","12.2358"
"12104","X-4649.HDM201","abc","442.4135"
"12105","X-4649.HDM201","TGI","7.7730"
"12106","X-4649.INC424","angle","-0.5098"
"12107","X-4649.INC424","abc","-66.6241"
"12108","X-4649.INC424","TGI","0.2358"
"12109","X-4649.INC424 + binimetinib","angle","-0.1700"
"12110","X-4649.INC424 + binimetinib","abc","7.8968"
"12111","X-4649.INC424 + binimetinib","TGI","4.2480"
"12112","X-4649.LEE011","angle","-1.9882"
"12113","X-4649.LEE011","abc","-1.5570"
"12114","X-4649.LEE011","TGI","-2.4470"
"12115","X-4649.LKA136","angle","2.5167"
"12116","X-4649.LKA136","abc","241.0080"
"12117","X-4649.LKA136","TGI","3.1449"
"12118","X-4649.trametinib","angle","70.4958"
"12119","X-4649.trametinib","abc","554.7707"
"12120","X-4649.trametinib","TGI","8.3064"
"12121","X-4649.WNT974","angle","-1.9483"
"12122","X-4649.WNT974","abc","-97.3518"
"12123","X-4649.WNT974","TGI","-1.5508"
"12124","X-4668.binimetinib","angle","6.4426"
"12125","X-4668.binimetinib","abc","391.2130"
"12126","X-4668.binimetinib","TGI","128.2166"
"12127","X-4668.BKM120","angle","1.9455"
"12128","X-4668.BKM120","abc","289.0308"
"12129","X-4668.BKM120","TGI","-117.0837"
"12130","X-4668.BKM120 + encorafenib","angle","155.6936"
"12131","X-4668.BKM120 + encorafenib","abc","491.6786"
"12132","X-4668.BKM120 + encorafenib","TGI","636.7439"
"12133","X-4668.CGM097","angle","1.6052"
"12134","X-4668.CGM097","abc","251.2273"
"12135","X-4668.CGM097","TGI","956.5873"
"12136","X-4668.dacarbazine","angle","1.2050"
"12137","X-4668.dacarbazine","abc","198.8231"
"12138","X-4668.dacarbazine","TGI","-44.1281"
"12139","X-4668.encorafenib","angle","20.4694"
"12140","X-4668.encorafenib","abc","456.2998"
"12141","X-4668.encorafenib","TGI","115.7238"
"12142","X-4668.encorafenib + binimetinib","angle","161.5266"
"12143","X-4668.encorafenib + binimetinib","abc","486.5413"
"12144","X-4668.encorafenib + binimetinib","TGI","-703.3397"
"12145","X-4668.LDE225","angle","-0.3853"
"12146","X-4668.LDE225","abc","-80.4748"
"12147","X-4668.LDE225","TGI","11.1310"
"12148","X-4668.LDK378","angle","0.1335"
"12149","X-4668.LDK378","abc","38.9431"
"12150","X-4668.LDK378","TGI","-7.9737"
"12151","X-4668.LEE011","angle","14.8072"
"12152","X-4668.LEE011","abc","252.3254"
"12153","X-4668.LEE011","TGI","41.6358"
"12154","X-4668.LEE011 + encorafenib","angle","168.7528"
"12155","X-4668.LEE011 + encorafenib","abc","519.3829"
"12156","X-4668.LEE011 + encorafenib","TGI","-553.8818"
"12157","X-4668.LGW813","angle","0.9571"
"12158","X-4668.LGW813","abc","251.5170"
"12159","X-4668.LGW813","TGI","12.0241"
"12160","X-4668.TAS266","angle","172.6814"
"12161","X-4668.TAS266","abc","560.3197"
"12162","X-4668.TAS266","TGI","82.7610"
"12163","X-4668.WNT974","angle","0.8898"
"12164","X-4668.WNT974","abc","105.9114"
"12165","X-4668.WNT974","TGI","46.2980"
"12166","X-4676.abraxane","angle","-0.4501"
"12167","X-4676.abraxane","abc","-55.3469"
"12168","X-4676.abraxane","TGI","-17.3982"
"12169","X-4676.binimetinib","angle","29.6274"
"12170","X-4676.binimetinib","abc","520.6810"
"12171","X-4676.binimetinib","TGI","49.7733"
"12172","X-4676.binimetinib-3.5mpk","angle","1.0084"
"12173","X-4676.binimetinib-3.5mpk","abc","161.4160"
"12174","X-4676.binimetinib-3.5mpk","TGI","2.3218"
"12175","X-4676.BKM120","angle","10.7621"
"12176","X-4676.BKM120","abc","575.3992"
"12177","X-4676.BKM120","TGI","12.3794"
"12178","X-4676.BKM120 + binimetinib","angle","45.4526"
"12179","X-4676.BKM120 + binimetinib","abc","499.6793"
"12180","X-4676.BKM120 + binimetinib","TGI","-671.7222"
"12181","X-4676.BKM120 + LDE225","angle","167.0905"
"12182","X-4676.BKM120 + LDE225","abc","687.3261"
"12183","X-4676.BKM120 + LDE225","TGI","24.0748"
"12184","X-4676.BYL719","angle","0.4833"
"12185","X-4676.BYL719","abc","152.5331"
"12186","X-4676.BYL719","TGI","15.5039"
"12187","X-4676.BYL719 + LJM716","angle","3.7433"
"12188","X-4676.BYL719 + LJM716","abc","373.0599"
"12189","X-4676.BYL719 + LJM716","TGI","-43.3434"
"12190","X-4676.CLR457","angle","2.5205"
"12191","X-4676.CLR457","abc","416.7081"
"12192","X-4676.CLR457","TGI","22.3281"
"12193","X-4676.figitumumab","angle","2.6618"
"12194","X-4676.figitumumab","abc","452.5103"
"12195","X-4676.figitumumab","TGI","10.1393"
"12196","X-4676.figitumumab + binimetinib","angle","1.4786"
"12197","X-4676.figitumumab + binimetinib","abc","143.8903"
"12198","X-4676.figitumumab + binimetinib","TGI","7.8173"
"12199","X-4676.gemcitabine-50mpk","angle","35.4717"
"12200","X-4676.gemcitabine-50mpk","abc","577.3385"
"12201","X-4676.gemcitabine-50mpk","TGI","19.0743"
"12202","X-4676.HDM201","angle","1.8681"
"12203","X-4676.HDM201","abc","359.3456"
"12204","X-4676.HDM201","TGI","11.6780"
"12205","X-4676.INC424","angle","0.3264"
"12206","X-4676.INC424","abc","83.7937"
"12207","X-4676.INC424","TGI","3.7529"
"12208","X-4676.INC424 + binimetinib","angle","125.1657"
"12209","X-4676.INC424 + binimetinib","abc","559.4760"
"12210","X-4676.INC424 + binimetinib","TGI","340.7941"
"12211","X-4676.LEE011","angle","-0.1446"
"12212","X-4676.LEE011","abc","10.9131"
"12213","X-4676.LEE011","TGI","-4.8667"
"12214","X-4676.LKA136","angle","2.9133"
"12215","X-4676.LKA136","abc","461.4331"
"12216","X-4676.LKA136","TGI","11.1572"
"12217","X-4676.trametinib","angle","156.0311"
"12218","X-4676.trametinib","abc","589.1595"
"12219","X-4676.trametinib","TGI","113.5849"
"12220","X-4676.WNT974","angle","0.3753"
"12221","X-4676.WNT974","abc","-5.1222"
"12222","X-4676.WNT974","TGI","-3.7552"
"12223","X-4819.BGJ398","angle","0.1813"
"12224","X-4819.BGJ398","abc","264.5400"
"12225","X-4819.BGJ398","TGI","4.5788"
"12226","X-4819.binimetinib","angle","0.8408"
"12227","X-4819.binimetinib","abc","550.7100"
"12228","X-4819.binimetinib","TGI","5.9848"
"12229","X-4819.BKM120","angle","34.6089"
"12230","X-4819.BKM120","abc","627.2100"
"12231","X-4819.BKM120","TGI","6.7198"
"12232","X-4819.BKM120 + binimetinib","angle","0.0563"
"12233","X-4819.BKM120 + binimetinib","abc","132.6000"
"12234","X-4819.BKM120 + binimetinib","TGI","3.4180"
"12235","X-4819.BYL719","angle","0.7368"
"12236","X-4819.BYL719","abc","526.6600"
"12237","X-4819.BYL719","TGI","6.3968"
"12238","X-4819.BYL719 + LGH447","angle","0.0851"
"12239","X-4819.BYL719 + LGH447","abc","133.9300"
"12240","X-4819.BYL719 + LGH447","TGI","4.5064"
"12241","X-4819.BYL719 + LJM716","angle","-0.0358"
"12242","X-4819.BYL719 + LJM716","abc","45.5700"
"12243","X-4819.BYL719 + LJM716","TGI","0.5528"
"12244","X-4819.cetuximab","angle","0.1049"
"12245","X-4819.cetuximab","abc","122.8600"
"12246","X-4819.cetuximab","TGI","8.6032"
"12247","X-4819.CGM097","angle","-0.0023"
"12248","X-4819.CGM097","abc","18.4900"
"12249","X-4819.CGM097","TGI","2.0570"
"12250","X-4819.CKX620","angle","4.2925"
"12251","X-4819.CKX620","abc","642.7600"
"12252","X-4819.CKX620","TGI","5.7010"
"12253","X-4819.CLR457","angle","0.8884"
"12254","X-4819.CLR457","abc","573.5600"
"12255","X-4819.CLR457","TGI","5.5159"
"12256","X-4819.erlotinib","angle","-0.1058"
"12257","X-4819.erlotinib","abc","-182.9700"
"12258","X-4819.erlotinib","TGI","-2.5621"
"12259","X-4819.HDM201","angle","-0.0120"
"12260","X-4819.HDM201","abc","113.2200"
"12261","X-4819.HDM201","TGI","0.6365"
"12262","X-4819.HSP990","angle","0.1317"
"12263","X-4819.HSP990","abc","259.6100"
"12264","X-4819.HSP990","TGI","3.5257"
"12265","X-4819.INC280","angle","0.7556"
"12266","X-4819.INC280","abc","555.5600"
"12267","X-4819.INC280","TGI","5.6290"
"12268","X-4819.LCL161 + paclitaxel","angle","175.0957"
"12269","X-4819.LCL161 + paclitaxel","abc","654.6600"
"12270","X-4819.LCL161 + paclitaxel","TGI","6.7368"
"12271","X-4819.LEE011","angle","-0.0530"
"12272","X-4819.LEE011","abc","-142.0700"
