"time"	"volume"	"model.id"	"drug"	"batch"	"exp.type"
70	139.2163386	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
73	109.6496128	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
77	113.6506342	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
84	127.4317632	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
87	157.1802565	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
91	216.9970317	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
94	265.0175466	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
98	285.0435994	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
101	357.9348614	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
105	399.9719438	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
108	429.6171017	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
112	535.134132	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
115	610.4077574	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
119	565.992284	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
122	561.750332	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
126	542.0365496	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
129	544.3781325	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
133	564.93138	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
136	573.628471	"PHLC215_P5.510.B5"	"Vinorelbine+ Cisplatin"	"PHLC215_P5"	"treatment"
0	73.2134676	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
7	70.99106976	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
13	113.9038243	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
21	233.487917	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
24	269.1	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
28	472.632732	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
31	623.443392	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
34	858.9541376	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
38	1358.447043	"PHLC229_P6.601.A1"	"water"	"PHLC229_P6"	"control"
0	76.68147396	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
7	70.99252992	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
13	94.14024256	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
21	182.8854742	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
24	336.8280334	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
28	412.3765854	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
31	668.621616	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
34	993.090515	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
38	1514.472021	"PHLC229_P6.604.A4"	"water"	"PHLC229_P6"	"control"
0	71.54897568	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
7	88.864256	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
13	117.9384294	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
21	217.2320046	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
24	531.349753	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
28	573.6031642	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
31	938.9375736	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
34	1121.297533	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
38	1688.09004	"PHLC229_P6.607.B2"	"water"	"PHLC229_P6"	"control"
0	73.80778548	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
7	87.516156	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
13	119.3624359	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
21	223.3357402	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
24	347.313096	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
28	575.204262	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
31	817.8673277	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
34	1020.18488	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
38	1757.708906	"PHLC229_P6.608.B3"	"water"	"PHLC229_P6"	"control"
0	72.51951616	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
7	106.947647	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
13	141.5875817	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
21	163.8250318	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
24	243.6649654	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
28	420.3966874	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
31	433.7534656	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
34	443.6468478	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
38	893.8491494	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
42	1200.153357	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
45	1167.601852	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
49	1608.979521	"PHLC229_P6.609.B4"	"water"	"PHLC229_P6"	"control"
0	96.4219698	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
7	79.25217664	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
13	77.095603	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
21	72.86362304	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
24	135.2509231	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
28	223.626156	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
31	283.4869892	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
34	419.6894874	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
38	865.9945476	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
42	1010.479242	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
45	1103.44302	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
49	1512.934498	"PHLC229_P6.611.C1"	"water"	"PHLC229_P6"	"control"
0	59.19816448	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
7	61.08637184	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
13	85.96583424	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
21	109.1132536	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
24	240.480695	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
28	442.6316294	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
31	660.4385486	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
34	760.1463355	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
38	1412.350305	"PHLC229_P6.614.C4"	"water"	"PHLC229_P6"	"control"
0	61.54337332	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
7	79.8486936	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
13	94.5373	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
21	186.495127	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
24	245.898276	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
28	275.3841709	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
31	341.027881	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
34	332.7511169	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
38	396.280521	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
42	475.4616937	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
45	432.1049944	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
49	350.6910685	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
52	271.127376	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
56	446.2693581	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
59	377.0576004	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
63	424.037718	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
66	462.6528192	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
70	426.5721512	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
73	471.3687378	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
77	493.6628715	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
80	582.2377688	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
84	460.7027568	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
87	588.392025	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
91	633.7328525	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
93	809.834688	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
98	822.4006835	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
101	1146.467716	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
105	1590.167772	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
108	1672.197162	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
112	2042.415634	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
115	2590.499958	"PHLC229_P6.602.A2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
0	58.95755008	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
7	86.802586	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
13	114.4343559	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
21	230.3632703	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
24	295.188348	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
28	386.154496	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
31	323.6575852	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
34	273.580476	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
38	376.915968	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
42	443.464919	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
45	427.543896	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
49	518.8530339	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
52	672.8702157	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
56	870.0081894	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
59	632.0926955	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
63	585.857194	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
66	685.0587744	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
70	593.9891786	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
73	567.6231787	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
77	667.603872	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
80	869.742016	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
84	813.7379541	"PHLC229_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
0	76.32298908	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
7	80.56209408	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
13	92.02449204	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
21	178.2295949	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
24	281.251152	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
28	230.5660178	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
31	273.4855552	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
34	316.404009	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
38	343.1798656	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
42	260.405184	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
45	320.976864	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
49	230.9519207	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
52	246.4279418	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
56	254.8229674	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
59	272.7375539	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
63	199.111913	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
66	288.732833	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
70	299.1234028	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
73	305.1231815	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
77	427.0850392	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
80	583.8508166	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
84	717.7474699	"PHLC229_P6.605.A5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
0	66.17156	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
7	101.7835083	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
13	94.40737488	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
21	218.386675	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
24	323.6575852	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
28	358.7741165	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
31	303.997225	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
34	313.537068	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
38	284.2504122	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
42	354.63285	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
45	242.5761562	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
49	288.0901296	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
52	448.2808013	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
56	430.473472	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
59	401.9560199	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
63	371.2913755	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
66	699.5360299	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
70	559.0880714	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
73	484.8012	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
77	774.755943	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
80	764.5952704	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
84	644.8711698	"PHLC229_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
0	60.10116372	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
7	49.395294	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
13	78.9649146	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
21	250.8952295	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
24	290.1462221	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
28	408.9852	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
31	352.7573504	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
34	266.6599619	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
38	366.3910786	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
42	390.95875	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
45	321.2587706	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
49	358.2348442	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
52	488.7981244	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
56	668.9491786	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
59	591.3360835	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
63	683.5154893	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
66	584.9351446	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
70	740.0963149	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
73	593.0068482	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
77	623.5151686	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
80	554.9687	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
84	472.3366648	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
87	544.74615	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
91	601.3873382	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
93	641.7940464	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
98	759.9662112	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
101	799.0193812	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
105	1154.300636	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
108	1165.80412	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
112	1092.347576	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
115	1353.571534	"PHLC229_P6.610.B5"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
0	62.675704	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
7	59.20117632	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
13	99.8776818	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
21	129.045774	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
24	144.1424213	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
28	163.541664	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
31	75.30966508	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
34	103.7313659	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
38	140.8833135	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
42	95.38170044	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
45	128.091704	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
49	108.6759861	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
52	104.9773421	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
56	108.8707277	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
59	159.5486006	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
63	115.4747485	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
66	131.204137	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
70	129.805312	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
73	158.900287	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
77	201.3477752	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
80	315.6423629	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
84	247.879632	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
87	333.6772566	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
91	428.6143181	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
93	443.00308	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
98	507.5622115	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
101	549.7804447	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
105	945.7595389	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
108	1114.907925	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
112	1384.07857	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
115	1948.954559	"PHLC229_P6.612.C2"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
0	48.52432832	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
7	79.05970176	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
13	115.1253043	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
21	86.74985696	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
24	64.64180736	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
28	66.38867456	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
31	63.16729796	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
34	59.67143936	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
38	83.25344352	"PHLC229_P6.613.C3"	"Vinorelbine+ Cisplatin"	"PHLC229_P6"	"treatment"
