"","batch.id","model.id","type"
"7177","X-4316.LKA136","X.4316.uned","control"
"7178","X-4316.LKA136","X.4316.LK36","treatment"
"7179","X-4316.trametinib","X.4316.uned","control"
"7180","X-4316.trametinib","X.4316.trib","treatment"
"7181","X-4316.WNT974","X.4316.uned","control"
"7182","X-4316.WNT974","X.4316.WN74","treatment"
"7183","X-4339.binimetinib","X.4339.uned","control"
"7184","X-4339.binimetinib","X.4339.biib","treatment"
"7185","X-4339.BKM120","X.4339.uned","control"
"7186","X-4339.BKM120","X.4339.BK20","treatment"
"7187","X-4339.BKM120 + encorafenib","X.4339.uned","control"
"7188","X-4339.BKM120 + encorafenib","X.4339.BK20.enib","treatment"
"7189","X-4339.CGM097","X.4339.uned","control"
"7190","X-4339.CGM097","X.4339.CG97","treatment"
"7191","X-4339.CLR457","X.4339.uned","control"
"7192","X-4339.CLR457","X.4339.CL57","treatment"
"7193","X-4339.dacarbazine","X.4339.uned","control"
"7194","X-4339.dacarbazine","X.4339.dane","treatment"
"7195","X-4339.encorafenib","X.4339.uned","control"
"7196","X-4339.encorafenib","X.4339.enib","treatment"
"7197","X-4339.encorafenib + binimetinib","X.4339.uned","control"
"7198","X-4339.encorafenib + binimetinib","X.4339.enib.biib","treatment"
"7199","X-4339.LDE225","X.4339.uned","control"
"7200","X-4339.LDE225","X.4339.LD25","treatment"
"7201","X-4339.LDK378","X.4339.uned","control"
"7202","X-4339.LDK378","X.4339.LD78","treatment"
"7203","X-4339.LEE011","X.4339.uned","control"
"7204","X-4339.LEE011","X.4339.LE11","treatment"
"7205","X-4339.LEE011 + binimetinib","X.4339.uned","control"
"7206","X-4339.LEE011 + binimetinib","X.4339.LE11.biib","treatment"
"7207","X-4339.LEE011 + encorafenib","X.4339.uned","control"
"7208","X-4339.LEE011 + encorafenib","X.4339.LE11.enib","treatment"
"7209","X-4339.LGW813","X.4339.uned","control"
"7210","X-4339.LGW813","X.4339.LG13","treatment"
"7211","X-4339.TAS266","X.4339.uned","control"
"7212","X-4339.TAS266","X.4339.TA66","treatment"
"7213","X-4339.WNT974","X.4339.uned","control"
"7214","X-4339.WNT974","X.4339.WN74","treatment"
"7215","X-4347.BGJ398","X.4347.uned","control"
"7216","X-4347.BGJ398","X.4347.BG98","treatment"
"7217","X-4347.binimetinib","X.4347.uned","control"
"7218","X-4347.binimetinib","X.4347.biib","treatment"
"7219","X-4347.BKM120","X.4347.uned","control"
"7220","X-4347.BKM120","X.4347.BK20","treatment"
"7221","X-4347.BYL719","X.4347.uned","control"
"7222","X-4347.BYL719","X.4347.BY19","treatment"
"7223","X-4347.BYL719 + LEE011","X.4347.uned","control"
"7224","X-4347.BYL719 + LEE011","X.4347.BY19.LE11","treatment"
"7225","X-4347.BYL719 + LJM716","X.4347.uned","control"
"7226","X-4347.BYL719 + LJM716","X.4347.BY19.LJ16","treatment"
"7227","X-4347.CGM097","X.4347.uned","control"
"7228","X-4347.CGM097","X.4347.CG97","treatment"
"7229","X-4347.CLR457","X.4347.uned","control"
"7230","X-4347.CLR457","X.4347.CL57","treatment"
"7231","X-4347.HDM201","X.4347.uned","control"
"7232","X-4347.HDM201","X.4347.HD01","treatment"
"7233","X-4347.INC424","X.4347.uned","control"
"7234","X-4347.INC424","X.4347.IN24","treatment"
"7235","X-4347.LEE011","X.4347.uned","control"
"7236","X-4347.LEE011","X.4347.LE11","treatment"
"7237","X-4347.LEE011 + everolimus","X.4347.uned","control"
"7238","X-4347.LEE011 + everolimus","X.4347.LE11.evus","treatment"
"7239","X-4347.LFA102","X.4347.uned","control"
"7240","X-4347.LFA102","X.4347.LF02","treatment"
"7241","X-4347.LFW527 + everolimus","X.4347.uned","control"
"7242","X-4347.LFW527 + everolimus","X.4347.LF27.evus","treatment"
"7243","X-4347.LJM716","X.4347.uned","control"
"7244","X-4347.LJM716","X.4347.LJ16","treatment"
"7245","X-4347.LJM716 + trastuzumab","X.4347.uned","control"
"7246","X-4347.LJM716 + trastuzumab","X.4347.LJ16.trab","treatment"
"7247","X-4347.LKA136","X.4347.uned","control"
"7248","X-4347.LKA136","X.4347.LK36","treatment"
"7249","X-4347.LLM871","X.4347.uned","control"
"7250","X-4347.LLM871","X.4347.LL71","treatment"
"7251","X-4347.paclitaxel","X.4347.uned","control"
"7252","X-4347.paclitaxel","X.4347.pael","treatment"
"7253","X-4347.tamoxifen","X.4347.uned","control"
"7254","X-4347.tamoxifen","X.4347.taen","treatment"
"7255","X-4347.trastuzumab","X.4347.uned","control"
"7256","X-4347.trastuzumab","X.4347.trab","treatment"
"7257","X-4377.abraxane","X.4377.abne","treatment"
"7258","X-4377.binimetinib","X.4377.biib","treatment"
"7259","X-4377.binimetinib-3.5mpk","X.4377.bipk","treatment"
"7260","X-4377.BKM120","X.4377.BK20","treatment"
"7261","X-4377.BKM120 + binimetinib","X.4377.BK20.biib","treatment"
"7262","X-4377.BKM120 + LDE225","X.4377.BK20.LD25","treatment"
"7263","X-4377.BYL719","X.4377.BY19","treatment"
"7264","X-4377.CLR457","X.4377.CL57","treatment"
"7265","X-4377.figitumumab","X.4377.fiab","treatment"
"7266","X-4377.figitumumab + binimetinib","X.4377.fiab.biib","treatment"
"7267","X-4377.gemcitabine-50mpk","X.4377.gepk","treatment"
"7268","X-4377.HDM201","X.4377.HD01","treatment"
"7269","X-4377.INC424","X.4377.IN24","treatment"
"7270","X-4377.INC424 + binimetinib","X.4377.IN24.biib","treatment"
"7271","X-4377.LEE011","X.4377.LE11","treatment"
"7272","X-4377.LKA136","X.4377.LK36","treatment"
"7273","X-4377.trametinib","X.4377.trib","treatment"
"7274","X-4377.WNT974","X.4377.WN74","treatment"
"7275","X-4378.abraxane","X.4378.uned","control"
"7276","X-4378.abraxane","X.4378.abne","treatment"
"7277","X-4378.binimetinib","X.4378.uned","control"
"7278","X-4378.binimetinib","X.4378.biib","treatment"
"7279","X-4378.binimetinib-3.5mpk","X.4378.uned","control"
"7280","X-4378.binimetinib-3.5mpk","X.4378.bipk","treatment"
"7281","X-4378.BKM120","X.4378.uned","control"
"7282","X-4378.BKM120","X.4378.BK20","treatment"
"7283","X-4378.BKM120 + binimetinib","X.4378.uned","control"
"7284","X-4378.BKM120 + binimetinib","X.4378.BK20.biib","treatment"
"7285","X-4378.BKM120 + LDE225","X.4378.uned","control"
"7286","X-4378.BKM120 + LDE225","X.4378.BK20.LD25","treatment"
"7287","X-4378.BYL719","X.4378.uned","control"
"7288","X-4378.BYL719","X.4378.BY19","treatment"
"7289","X-4378.BYL719 + LJM716","X.4378.uned","control"
"7290","X-4378.BYL719 + LJM716","X.4378.BY19.LJ16","treatment"
"7291","X-4378.CLR457","X.4378.uned","control"
"7292","X-4378.CLR457","X.4378.CL57","treatment"
"7293","X-4378.figitumumab","X.4378.uned","control"
"7294","X-4378.figitumumab","X.4378.fiab","treatment"
"7295","X-4378.figitumumab + binimetinib","X.4378.uned","control"
"7296","X-4378.figitumumab + binimetinib","X.4378.fiab.biib","treatment"
"7297","X-4378.gemcitabine-50mpk","X.4378.uned","control"
"7298","X-4378.gemcitabine-50mpk","X.4378.gepk","treatment"
"7299","X-4378.HDM201","X.4378.uned","control"
"7300","X-4378.HDM201","X.4378.HD01","treatment"
"7301","X-4378.INC424","X.4378.uned","control"
"7302","X-4378.INC424","X.4378.IN24","treatment"
"7303","X-4378.INC424 + binimetinib","X.4378.uned","control"
"7304","X-4378.INC424 + binimetinib","X.4378.IN24.biib","treatment"
"7305","X-4378.LEE011","X.4378.uned","control"
"7306","X-4378.LEE011","X.4378.LE11","treatment"
"7307","X-4378.LKA136","X.4378.uned","control"
"7308","X-4378.LKA136","X.4378.LK36","treatment"
"7309","X-4378.trametinib","X.4378.uned","control"
"7310","X-4378.trametinib","X.4378.trib","treatment"
"7311","X-4378.WNT974","X.4378.uned","control"
"7312","X-4378.WNT974","X.4378.WN74","treatment"
"7313","X-4426.binimetinib","X.4426.uned","control"
"7314","X-4426.binimetinib","X.4426.biib","treatment"
"7315","X-4426.BKM120","X.4426.uned","control"
"7316","X-4426.BKM120","X.4426.BK20","treatment"
"7317","X-4426.BKM120 + encorafenib","X.4426.uned","control"
"7318","X-4426.BKM120 + encorafenib","X.4426.BK20.enib","treatment"
"7319","X-4426.CGM097","X.4426.uned","control"
"7320","X-4426.CGM097","X.4426.CG97","treatment"
"7321","X-4426.dacarbazine","X.4426.uned","control"
"7322","X-4426.dacarbazine","X.4426.dane","treatment"
"7323","X-4426.encorafenib","X.4426.uned","control"
"7324","X-4426.encorafenib","X.4426.enib","treatment"
"7325","X-4426.encorafenib + binimetinib","X.4426.uned","control"
"7326","X-4426.encorafenib + binimetinib","X.4426.enib.biib","treatment"
"7327","X-4426.LDE225","X.4426.uned","control"
"7328","X-4426.LDE225","X.4426.LD25","treatment"
"7329","X-4426.LDK378","X.4426.uned","control"
"7330","X-4426.LDK378","X.4426.LD78","treatment"
"7331","X-4426.LEE011","X.4426.uned","control"
"7332","X-4426.LEE011","X.4426.LE11","treatment"
"7333","X-4426.LEE011 + encorafenib","X.4426.uned","control"
"7334","X-4426.LEE011 + encorafenib","X.4426.LE11.enib","treatment"
"7335","X-4426.LGW813","X.4426.uned","control"
"7336","X-4426.LGW813","X.4426.LG13","treatment"
"7337","X-4426.TAS266","X.4426.uned","control"
"7338","X-4426.TAS266","X.4426.TA66","treatment"
"7339","X-4426.WNT974","X.4426.uned","control"
"7340","X-4426.WNT974","X.4426.WN74","treatment"
"7341","X-4439.abraxane","X.4439.uned","control"
"7342","X-4439.abraxane","X.4439.abne","treatment"
"7343","X-4439.binimetinib","X.4439.uned","control"
"7344","X-4439.binimetinib","X.4439.biib","treatment"
"7345","X-4439.binimetinib-3.5mpk","X.4439.uned","control"
"7346","X-4439.binimetinib-3.5mpk","X.4439.bipk","treatment"
"7347","X-4439.BKM120","X.4439.uned","control"
"7348","X-4439.BKM120","X.4439.BK20","treatment"
"7349","X-4439.BKM120 + binimetinib","X.4439.uned","control"
"7350","X-4439.BKM120 + binimetinib","X.4439.BK20.biib","treatment"
"7351","X-4439.BKM120 + LDE225","X.4439.uned","control"
"7352","X-4439.BKM120 + LDE225","X.4439.BK20.LD25","treatment"
"7353","X-4439.BYL719","X.4439.uned","control"
"7354","X-4439.BYL719","X.4439.BY19","treatment"
"7355","X-4439.BYL719 + LJM716","X.4439.uned","control"
"7356","X-4439.BYL719 + LJM716","X.4439.BY19.LJ16","treatment"
"7357","X-4439.CLR457","X.4439.uned","control"
"7358","X-4439.CLR457","X.4439.CL57","treatment"
"7359","X-4439.figitumumab","X.4439.uned","control"
"7360","X-4439.figitumumab","X.4439.fiab","treatment"
"7361","X-4439.figitumumab + binimetinib","X.4439.uned","control"
"7362","X-4439.figitumumab + binimetinib","X.4439.fiab.biib","treatment"
"7363","X-4439.gemcitabine-50mpk","X.4439.uned","control"
"7364","X-4439.gemcitabine-50mpk","X.4439.gepk","treatment"
"7365","X-4439.HDM201","X.4439.uned","control"
"7366","X-4439.HDM201","X.4439.HD01","treatment"
"7367","X-4439.INC424","X.4439.uned","control"
"7368","X-4439.INC424","X.4439.IN24","treatment"
"7369","X-4439.INC424 + binimetinib","X.4439.uned","control"
"7370","X-4439.INC424 + binimetinib","X.4439.IN24.biib","treatment"
"7371","X-4439.LEE011","X.4439.uned","control"
"7372","X-4439.LEE011","X.4439.LE11","treatment"
"7373","X-4439.LKA136","X.4439.uned","control"
"7374","X-4439.LKA136","X.4439.LK36","treatment"
"7375","X-4439.trametinib","X.4439.uned","control"
"7376","X-4439.trametinib","X.4439.trib","treatment"
"7377","X-4439.WNT974","X.4439.uned","control"
"7378","X-4439.WNT974","X.4439.WN74","treatment"
"7379","X-4455.binimetinib","X.4455.uned","control"
"7380","X-4455.binimetinib","X.4455.biib","treatment"
"7381","X-4455.BKM120","X.4455.uned","control"
"7382","X-4455.BKM120","X.4455.BK20","treatment"
"7383","X-4455.BKM120 + encorafenib","X.4455.uned","control"
"7384","X-4455.BKM120 + encorafenib","X.4455.BK20.enib","treatment"
"7385","X-4455.CGM097","X.4455.uned","control"
"7386","X-4455.CGM097","X.4455.CG97","treatment"
"7387","X-4455.CLR457","X.4455.uned","control"
"7388","X-4455.CLR457","X.4455.CL57","treatment"
"7389","X-4455.dacarbazine","X.4455.uned","control"
"7390","X-4455.dacarbazine","X.4455.dane","treatment"
"7391","X-4455.encorafenib","X.4455.uned","control"
"7392","X-4455.encorafenib","X.4455.enib","treatment"
"7393","X-4455.encorafenib + binimetinib","X.4455.uned","control"
"7394","X-4455.encorafenib + binimetinib","X.4455.enib.biib","treatment"
"7395","X-4455.LDE225","X.4455.uned","control"
"7396","X-4455.LDE225","X.4455.LD25","treatment"
"7397","X-4455.LDK378","X.4455.uned","control"
"7398","X-4455.LDK378","X.4455.LD78","treatment"
"7399","X-4455.LEE011","X.4455.uned","control"
"7400","X-4455.LEE011","X.4455.LE11","treatment"
"7401","X-4455.LEE011 + encorafenib","X.4455.uned","control"
"7402","X-4455.LEE011 + encorafenib","X.4455.LE11.enib","treatment"
"7403","X-4455.LGW813","X.4455.uned","control"
"7404","X-4455.LGW813","X.4455.LG13","treatment"
"7405","X-4455.TAS266","X.4455.uned","control"
"7406","X-4455.TAS266","X.4455.TA66","treatment"
"7407","X-4455.WNT974","X.4455.uned","control"
"7408","X-4455.WNT974","X.4455.WN74","treatment"
"7409","X-4530.binimetinib","X.4530.uned","control"
"7410","X-4530.binimetinib","X.4530.biib","treatment"
"7411","X-4530.BKM120","X.4530.uned","control"
"7412","X-4530.BKM120","X.4530.BK20","treatment"
"7413","X-4530.BKM120 + encorafenib","X.4530.uned","control"
"7414","X-4530.BKM120 + encorafenib","X.4530.BK20.enib","treatment"
"7415","X-4530.CGM097","X.4530.uned","control"
"7416","X-4530.CGM097","X.4530.CG97","treatment"
"7417","X-4530.encorafenib","X.4530.uned","control"
"7418","X-4530.encorafenib","X.4530.enib","treatment"
"7419","X-4530.encorafenib + binimetinib","X.4530.uned","control"
"7420","X-4530.encorafenib + binimetinib","X.4530.enib.biib","treatment"
"7421","X-4530.LDE225","X.4530.uned","control"
"7422","X-4530.LDE225","X.4530.LD25","treatment"
"7423","X-4530.LDK378","X.4530.uned","control"
"7424","X-4530.LDK378","X.4530.LD78","treatment"
"7425","X-4530.LEE011","X.4530.uned","control"
"7426","X-4530.LEE011","X.4530.LE11","treatment"
"7427","X-4530.LEE011 + encorafenib","X.4530.uned","control"
"7428","X-4530.LEE011 + encorafenib","X.4530.LE11.enib","treatment"
"7429","X-4530.LGW813","X.4530.uned","control"
"7430","X-4530.LGW813","X.4530.LG13","treatment"
"7431","X-4530.TAS266","X.4530.uned","control"
"7432","X-4530.TAS266","X.4530.TA66","treatment"
"7433","X-4530.WNT974","X.4530.uned","control"
"7434","X-4530.WNT974","X.4530.WN74","treatment"
"7435","X-4538.binimetinib","X.4538.uned","control"
"7436","X-4538.binimetinib","X.4538.biib","treatment"
"7437","X-4538.BKM120","X.4538.uned","control"
"7438","X-4538.BKM120","X.4538.BK20","treatment"
"7439","X-4538.BKM120 + encorafenib","X.4538.uned","control"
"7440","X-4538.BKM120 + encorafenib","X.4538.BK20.enib","treatment"
"7441","X-4538.CGM097","X.4538.uned","control"
"7442","X-4538.CGM097","X.4538.CG97","treatment"
"7443","X-4538.dacarbazine","X.4538.uned","control"
"7444","X-4538.dacarbazine","X.4538.dane","treatment"
"7445","X-4538.encorafenib","X.4538.uned","control"
"7446","X-4538.encorafenib","X.4538.enib","treatment"
"7447","X-4538.encorafenib + binimetinib","X.4538.uned","control"
"7448","X-4538.encorafenib + binimetinib","X.4538.enib.biib","treatment"
"7449","X-4538.LDE225","X.4538.uned","control"
"7450","X-4538.LDE225","X.4538.LD25","treatment"
"7451","X-4538.LDK378","X.4538.uned","control"
"7452","X-4538.LDK378","X.4538.LD78","treatment"
"7453","X-4538.LEE011","X.4538.uned","control"
"7454","X-4538.LEE011","X.4538.LE11","treatment"
"7455","X-4538.LEE011 + encorafenib","X.4538.uned","control"
"7456","X-4538.LEE011 + encorafenib","X.4538.LE11.enib","treatment"
"7457","X-4538.LGW813","X.4538.uned","control"
"7458","X-4538.LGW813","X.4538.LG13","treatment"
"7459","X-4538.TAS266","X.4538.uned","control"
"7460","X-4538.TAS266","X.4538.TA66","treatment"
"7461","X-4538.WNT974","X.4538.uned","control"
"7462","X-4538.WNT974","X.4538.WN74","treatment"
"7463","X-4567.BGJ398","X.4567.uned","control"
"7464","X-4567.BGJ398","X.4567.BG98","treatment"
"7465","X-4567.binimetinib","X.4567.uned","control"
"7466","X-4567.binimetinib","X.4567.biib","treatment"
"7467","X-4567.BKM120","X.4567.uned","control"
"7468","X-4567.BKM120","X.4567.BK20","treatment"
"7469","X-4567.BYL719","X.4567.uned","control"
"7470","X-4567.BYL719","X.4567.BY19","treatment"
"7471","X-4567.BYL719 + LEE011","X.4567.uned","control"
"7472","X-4567.BYL719 + LEE011","X.4567.BY19.LE11","treatment"
"7473","X-4567.BYL719 + LJM716","X.4567.uned","control"
"7474","X-4567.BYL719 + LJM716","X.4567.BY19.LJ16","treatment"
"7475","X-4567.CGM097","X.4567.uned","control"
"7476","X-4567.CGM097","X.4567.CG97","treatment"
"7477","X-4567.CLR457","X.4567.uned","control"
"7478","X-4567.CLR457","X.4567.CL57","treatment"
"7479","X-4567.HDM201","X.4567.uned","control"
"7480","X-4567.HDM201","X.4567.HD01","treatment"
"7481","X-4567.INC424","X.4567.uned","control"
"7482","X-4567.INC424","X.4567.IN24","treatment"
"7483","X-4567.LEE011","X.4567.uned","control"
"7484","X-4567.LEE011","X.4567.LE11","treatment"
"7485","X-4567.LEE011 + everolimus","X.4567.uned","control"
"7486","X-4567.LEE011 + everolimus","X.4567.LE11.evus","treatment"
"7487","X-4567.LFA102","X.4567.uned","control"
"7488","X-4567.LFA102","X.4567.LF02","treatment"
"7489","X-4567.LFW527 + everolimus","X.4567.uned","control"
"7490","X-4567.LFW527 + everolimus","X.4567.LF27.evus","treatment"
"7491","X-4567.LJM716","X.4567.uned","control"
"7492","X-4567.LJM716","X.4567.LJ16","treatment"
"7493","X-4567.LJM716 + trastuzumab","X.4567.uned","control"
"7494","X-4567.LJM716 + trastuzumab","X.4567.LJ16.trab","treatment"
"7495","X-4567.LKA136","X.4567.uned","control"
"7496","X-4567.LKA136","X.4567.LK36","treatment"
"7497","X-4567.LLM871","X.4567.uned","control"
"7498","X-4567.LLM871","X.4567.LL71","treatment"
"7499","X-4567.paclitaxel","X.4567.uned","control"
"7500","X-4567.paclitaxel","X.4567.pael","treatment"
"7501","X-4567.tamoxifen","X.4567.uned","control"
"7502","X-4567.tamoxifen","X.4567.taen","treatment"
"7503","X-4567.trastuzumab","X.4567.uned","control"
"7504","X-4567.trastuzumab","X.4567.trab","treatment"
"7505","X-4644.binimetinib","X.4644.uned","control"
"7506","X-4644.binimetinib","X.4644.biib","treatment"
"7507","X-4644.BKM120","X.4644.uned","control"
"7508","X-4644.BKM120","X.4644.BK20","treatment"
"7509","X-4644.BKM120 + encorafenib","X.4644.uned","control"
"7510","X-4644.BKM120 + encorafenib","X.4644.BK20.enib","treatment"
"7511","X-4644.CGM097","X.4644.uned","control"
"7512","X-4644.CGM097","X.4644.CG97","treatment"
"7513","X-4644.CLR457","X.4644.uned","control"
"7514","X-4644.CLR457","X.4644.CL57","treatment"
"7515","X-4644.dacarbazine","X.4644.uned","control"
"7516","X-4644.dacarbazine","X.4644.dane","treatment"
"7517","X-4644.encorafenib","X.4644.uned","control"
"7518","X-4644.encorafenib","X.4644.enib","treatment"
"7519","X-4644.encorafenib + binimetinib","X.4644.uned","control"
"7520","X-4644.encorafenib + binimetinib","X.4644.enib.biib","treatment"
"7521","X-4644.LDE225","X.4644.uned","control"
"7522","X-4644.LDE225","X.4644.LD25","treatment"
"7523","X-4644.LDK378","X.4644.uned","control"
"7524","X-4644.LDK378","X.4644.LD78","treatment"
"7525","X-4644.LEE011","X.4644.uned","control"
"7526","X-4644.LEE011","X.4644.LE11","treatment"
"7527","X-4644.LEE011 + encorafenib","X.4644.uned","control"
"7528","X-4644.LEE011 + encorafenib","X.4644.LE11.enib","treatment"
"7529","X-4644.LGW813","X.4644.uned","control"
"7530","X-4644.LGW813","X.4644.LG13","treatment"
"7531","X-4644.TAS266","X.4644.uned","control"
"7532","X-4644.TAS266","X.4644.TA66","treatment"
"7533","X-4644.WNT974","X.4644.uned","control"
"7534","X-4644.WNT974","X.4644.WN74","treatment"
"7535","X-4649.abraxane","X.4649.uned","control"
"7536","X-4649.abraxane","X.4649.abne","treatment"
"7537","X-4649.binimetinib","X.4649.uned","control"
"7538","X-4649.binimetinib","X.4649.biib","treatment"
"7539","X-4649.binimetinib-3.5mpk","X.4649.uned","control"
"7540","X-4649.binimetinib-3.5mpk","X.4649.bipk","treatment"
