id,model_id,biobase_id,mDataType
12311,X.1479.ceab,X-1479,mutation
12312,X.1479.ceab.enib,X-1479,mutation
12313,X.1479.CG97,X-1479,mutation
12314,X.1479.CK20,X-1479,mutation
12315,X.1479.CL57,X-1479,mutation
12316,X.1479.enib,X-1479,mutation
12317,X.1479.HD01,X-1479,mutation
12318,X.1479.LE11,X-1479,mutation
12319,X.1479.LJ49,X-1479,mutation
12320,X.1479.LK36,X-1479,mutation
12321,X.1479.uned,X-1479,mutation
12322,X.1500.5FFU,X-1500,mutation
12323,X.1500.biib,X-1500,mutation
12324,X.1500.BK20,X-1500,mutation
12325,X.1500.BK20.LJ49,X-1500,mutation
12326,X.1500.BY19,X-1500,mutation
12327,X.1500.BY19.biib,X-1500,mutation
12328,X.1500.BY19.ceab,X-1500,mutation
12329,X.1500.BY19.ceab.enib,X-1500,mutation
12330,X.1500.BY19.enib,X-1500,mutation
12331,X.1500.BY19.LJ16,X-1500,mutation
12332,X.1500.ceab,X-1500,mutation
12333,X.1500.ceab.enib,X-1500,mutation
12334,X.1500.CG97,X-1500,mutation
12335,X.1500.CK20,X-1500,mutation
12336,X.1500.CL57,X-1500,mutation
12337,X.1500.enib,X-1500,mutation
12338,X.1500.HD01,X-1500,mutation
12339,X.1500.LE11,X-1500,mutation
12340,X.1500.LF27.biib,X-1500,mutation
12341,X.1500.LJ49,X-1500,mutation
12342,X.1500.LK36,X-1500,mutation
12343,X.1500.uned,X-1500,mutation
12344,X.1536.5FFU,X-1536,mutation
12345,X.1536.biib,X-1536,mutation
12346,X.1536.BK20,X-1536,mutation
12347,X.1536.BK20.LJ49,X-1536,mutation
12348,X.1536.BY19,X-1536,mutation
12349,X.1536.BY19.biib,X-1536,mutation
12350,X.1536.BY19.ceab,X-1536,mutation
12351,X.1536.BY19.ceab.enib,X-1536,mutation
12352,X.1536.BY19.enib,X-1536,mutation
12353,X.1536.BY19.LJ16,X-1536,mutation
12354,X.1536.ceab,X-1536,mutation
12355,X.1536.ceab.enib,X-1536,mutation
12356,X.1536.CK20,X-1536,mutation
12357,X.1536.CL57,X-1536,mutation
12358,X.1536.enib,X-1536,mutation
12359,X.1536.HD01,X-1536,mutation
12360,X.1536.LE11,X-1536,mutation
12361,X.1536.LJ49,X-1536,mutation
12362,X.1536.LK36,X-1536,mutation
12363,X.1536.uned,X-1536,mutation
12364,X.1538.BY19,X-1538,mutation
12365,X.1538.BY19.biib,X-1538,mutation
12366,X.1538.ceab,X-1538,mutation
12367,X.1538.CL57,X-1538,mutation
12368,X.1538.enib,X-1538,mutation
12369,X.1538.LE11,X-1538,mutation
12370,X.1538.uned,X-1538,mutation
12371,X.1855.5FFU,X-1855,mutation
12372,X.1855.biib,X-1855,mutation
12373,X.1855.BK20,X-1855,mutation
12374,X.1855.BK20.LJ49,X-1855,mutation
12375,X.1855.BY19,X-1855,mutation
12376,X.1855.BY19.biib,X-1855,mutation
12377,X.1855.BY19.ceab,X-1855,mutation
12378,X.1855.BY19.ceab.enib,X-1855,mutation
12379,X.1855.BY19.enib,X-1855,mutation
12380,X.1855.BY19.LJ16,X-1855,mutation
12381,X.1855.ceab,X-1855,mutation
12382,X.1855.ceab.enib,X-1855,mutation
12383,X.1855.CG97,X-1855,mutation
12384,X.1855.CK20,X-1855,mutation
12385,X.1855.enib,X-1855,mutation
12386,X.1855.HD01,X-1855,mutation
12387,X.1855.LE11,X-1855,mutation
12388,X.1855.LF27.biib,X-1855,mutation
12389,X.1855.LJ49,X-1855,mutation
12390,X.1855.LK36,X-1855,mutation
12391,X.1855.uned,X-1855,mutation
12392,X.2145.5FFU,X-2145,mutation
12393,X.2145.biib,X-2145,mutation
12394,X.2145.BK20,X-2145,mutation
12395,X.2145.BK20.LJ49,X-2145,mutation
12396,X.2145.BY19,X-2145,mutation
12397,X.2145.BY19.biib,X-2145,mutation
12398,X.2145.BY19.ceab,X-2145,mutation
12399,X.2145.BY19.ceab.enib,X-2145,mutation
12400,X.2145.BY19.enib,X-2145,mutation
12401,X.2145.BY19.LJ16,X-2145,mutation
12402,X.2145.ceab,X-2145,mutation
12403,X.2145.ceab.enib,X-2145,mutation
12404,X.2145.CG97,X-2145,mutation
12405,X.2145.CK20,X-2145,mutation
12406,X.2145.CL57,X-2145,mutation
12407,X.2145.enib,X-2145,mutation
12408,X.2145.HD01,X-2145,mutation
12409,X.2145.LE11,X-2145,mutation
12410,X.2145.LF27.biib,X-2145,mutation
12411,X.2145.LJ49,X-2145,mutation
12412,X.2145.LK36,X-2145,mutation
12413,X.2145.uned,X-2145,mutation
12414,X.2182.5FFU,X-2182,mutation
12415,X.2182.biib,X-2182,mutation
12416,X.2182.BK20,X-2182,mutation
12417,X.2182.BK20.LJ49,X-2182,mutation
12418,X.2182.BY19,X-2182,mutation
12419,X.2182.BY19.biib,X-2182,mutation
12420,X.2182.BY19.ceab,X-2182,mutation
12421,X.2182.BY19.ceab.enib,X-2182,mutation
12422,X.2182.BY19.enib,X-2182,mutation
12423,X.2182.BY19.LJ16,X-2182,mutation
12424,X.2182.ceab,X-2182,mutation
12425,X.2182.ceab.enib,X-2182,mutation
12426,X.2182.CG97,X-2182,mutation
12427,X.2182.CK20,X-2182,mutation
12428,X.2182.CL57,X-2182,mutation
12429,X.2182.enib,X-2182,mutation
12430,X.2182.HD01,X-2182,mutation
12431,X.2182.LE11,X-2182,mutation
12432,X.2182.LF27.biib,X-2182,mutation
12433,X.2182.LJ49,X-2182,mutation
12434,X.2182.LK36,X-2182,mutation
12435,X.2182.uned,X-2182,mutation
12436,X.2239.5FFU,X-2239,mutation
12437,X.2239.biib,X-2239,mutation
12438,X.2239.BK20.LJ49,X-2239,mutation
12439,X.2239.BY19,X-2239,mutation
12440,X.2239.BY19.biib,X-2239,mutation
12441,X.2239.BY19.ceab,X-2239,mutation
12442,X.2239.BY19.ceab.enib,X-2239,mutation
12443,X.2239.BY19.enib,X-2239,mutation
12444,X.2239.ceab,X-2239,mutation
12445,X.2239.ceab.enib,X-2239,mutation
12446,X.2239.CL57,X-2239,mutation
12447,X.2239.enib,X-2239,mutation
12448,X.2239.LE11,X-2239,mutation
12449,X.2239.LF27.biib,X-2239,mutation
12450,X.2239.LJ49,X-2239,mutation
12451,X.2239.uned,X-2239,mutation
12452,X.2374.5FFU,X-2374,mutation
12453,X.2374.biib,X-2374,mutation
12454,X.2374.BK20,X-2374,mutation
12455,X.2374.BK20.LJ49,X-2374,mutation
12456,X.2374.BY19,X-2374,mutation
12457,X.2374.BY19.biib,X-2374,mutation
12458,X.2374.BY19.ceab,X-2374,mutation
12459,X.2374.BY19.ceab.enib,X-2374,mutation
12460,X.2374.BY19.enib,X-2374,mutation
12461,X.2374.BY19.LJ16,X-2374,mutation
12462,X.2374.ceab,X-2374,mutation
12463,X.2374.ceab.enib,X-2374,mutation
12464,X.2374.CK20,X-2374,mutation
12465,X.2374.CL57,X-2374,mutation
12466,X.2374.enib,X-2374,mutation
12467,X.2374.HD01,X-2374,mutation
12468,X.2374.LE11,X-2374,mutation
12469,X.2374.LF27.biib,X-2374,mutation
12470,X.2374.LJ49,X-2374,mutation
12471,X.2374.LK36,X-2374,mutation
12472,X.2374.uned,X-2374,mutation
12473,X.2403.5FFU,X-2403,mutation
12474,X.2403.biib,X-2403,mutation
12475,X.2403.BK20,X-2403,mutation
12476,X.2403.BK20.LJ49,X-2403,mutation
12477,X.2403.BY19,X-2403,mutation
12478,X.2403.BY19.biib,X-2403,mutation
12479,X.2403.BY19.ceab,X-2403,mutation
12480,X.2403.BY19.ceab.enib,X-2403,mutation
12481,X.2403.BY19.enib,X-2403,mutation
12482,X.2403.BY19.LJ16,X-2403,mutation
12483,X.2403.ceab,X-2403,mutation
12484,X.2403.ceab.enib,X-2403,mutation
12485,X.2403.CG97,X-2403,mutation
12486,X.2403.CK20,X-2403,mutation
12487,X.2403.CL57,X-2403,mutation
12488,X.2403.enib,X-2403,mutation
12489,X.2403.HD01,X-2403,mutation
12490,X.2403.LE11,X-2403,mutation
12491,X.2403.LJ49,X-2403,mutation
12492,X.2403.LK36,X-2403,mutation
12493,X.2403.uned,X-2403,mutation
12494,X.2483.5FFU,X-2483,mutation
12495,X.2483.biib,X-2483,mutation
12496,X.2483.BK20,X-2483,mutation
12497,X.2483.BK20.LJ49,X-2483,mutation
12498,X.2483.BY19,X-2483,mutation
12499,X.2483.BY19.biib,X-2483,mutation
12500,X.2483.BY19.ceab,X-2483,mutation
12501,X.2483.BY19.ceab.enib,X-2483,mutation
12502,X.2483.BY19.enib,X-2483,mutation
12503,X.2483.BY19.LJ16,X-2483,mutation
12504,X.2483.ceab,X-2483,mutation
12505,X.2483.ceab.enib,X-2483,mutation
12506,X.2483.CG97,X-2483,mutation
12507,X.2483.CK20,X-2483,mutation
12508,X.2483.CL57,X-2483,mutation
12509,X.2483.enib,X-2483,mutation
12510,X.2483.HD01,X-2483,mutation
12511,X.2483.LE11,X-2483,mutation
12512,X.2483.LF27.biib,X-2483,mutation
12513,X.2483.LJ49,X-2483,mutation
12514,X.2483.LK36,X-2483,mutation
12515,X.2483.uned,X-2483,mutation
12516,X.2484.5FFU,X-2484,mutation
12517,X.2484.biib,X-2484,mutation
12518,X.2484.BK20,X-2484,mutation
12519,X.2484.BK20.LJ49,X-2484,mutation
12520,X.2484.BY19,X-2484,mutation
12521,X.2484.BY19.biib,X-2484,mutation
12522,X.2484.BY19.ceab,X-2484,mutation
12523,X.2484.BY19.ceab.enib,X-2484,mutation
12524,X.2484.BY19.enib,X-2484,mutation
12525,X.2484.BY19.LJ16,X-2484,mutation
12526,X.2484.ceab,X-2484,mutation
12527,X.2484.ceab.enib,X-2484,mutation
12528,X.2484.CG97,X-2484,mutation
12529,X.2484.CK20,X-2484,mutation
12530,X.2484.CL57,X-2484,mutation
12531,X.2484.enib,X-2484,mutation
12532,X.2484.HD01,X-2484,mutation
12533,X.2484.LE11,X-2484,mutation
12534,X.2484.LJ49,X-2484,mutation
12535,X.2484.LK36,X-2484,mutation
12536,X.2484.uned,X-2484,mutation
12537,X.2514.LF27.biib,X-2514,mutation
12538,X.2538.5FFU,X-2538,mutation
12539,X.2538.biib,X-2538,mutation
12540,X.2538.BK20,X-2538,mutation
12541,X.2538.BK20.LJ49,X-2538,mutation
12542,X.2538.BY19,X-2538,mutation
12543,X.2538.BY19.biib,X-2538,mutation
12544,X.2538.BY19.ceab,X-2538,mutation
12545,X.2538.BY19.ceab.enib,X-2538,mutation
12546,X.2538.BY19.enib,X-2538,mutation
12547,X.2538.BY19.LJ16,X-2538,mutation
12548,X.2538.ceab,X-2538,mutation
12549,X.2538.ceab.enib,X-2538,mutation
12550,X.2538.CG97,X-2538,mutation
12551,X.2538.CK20,X-2538,mutation
12552,X.2538.CL57,X-2538,mutation
12553,X.2538.enib,X-2538,mutation
12554,X.2538.HD01,X-2538,mutation
12555,X.2538.LE11,X-2538,mutation
12556,X.2538.LJ49,X-2538,mutation
12557,X.2538.LK36,X-2538,mutation
12558,X.2538.uned,X-2538,mutation
12559,X.2573.5FFU,X-2573,mutation
12560,X.2573.biib,X-2573,mutation
12561,X.2573.BK20,X-2573,mutation
12562,X.2573.BK20.LJ49,X-2573,mutation
12563,X.2573.BY19,X-2573,mutation
12564,X.2573.BY19.biib,X-2573,mutation
12565,X.2573.BY19.ceab,X-2573,mutation
12566,X.2573.BY19.ceab.enib,X-2573,mutation
12567,X.2573.BY19.enib,X-2573,mutation
12568,X.2573.BY19.LJ16,X-2573,mutation
12569,X.2573.ceab,X-2573,mutation
12570,X.2573.ceab.enib,X-2573,mutation
12571,X.2573.CG97,X-2573,mutation
12572,X.2573.CK20,X-2573,mutation
12573,X.2573.CL57,X-2573,mutation
12574,X.2573.enib,X-2573,mutation
12575,X.2573.HD01,X-2573,mutation
12576,X.2573.LE11,X-2573,mutation
12577,X.2573.LF27.biib,X-2573,mutation
12578,X.2573.LJ49,X-2573,mutation
12579,X.2573.LK36,X-2573,mutation
12580,X.2573.uned,X-2573,mutation
12581,X.2659.5FFU,X-2659,mutation
12582,X.2659.biib,X-2659,mutation
12583,X.2659.BK20,X-2659,mutation
12584,X.2659.BK20.LJ49,X-2659,mutation
12585,X.2659.BY19,X-2659,mutation
12586,X.2659.BY19.biib,X-2659,mutation
12587,X.2659.BY19.ceab,X-2659,mutation
12588,X.2659.BY19.ceab.enib,X-2659,mutation
12589,X.2659.BY19.enib,X-2659,mutation
12590,X.2659.BY19.LJ16,X-2659,mutation
12591,X.2659.ceab,X-2659,mutation
12592,X.2659.ceab.enib,X-2659,mutation
12593,X.2659.CG97,X-2659,mutation
12594,X.2659.CK20,X-2659,mutation
12595,X.2659.CL57,X-2659,mutation
12596,X.2659.enib,X-2659,mutation
12597,X.2659.HD01,X-2659,mutation
12598,X.2659.LE11,X-2659,mutation
12599,X.2659.LF27.biib,X-2659,mutation
12600,X.2659.LJ49,X-2659,mutation
12601,X.2659.LK36,X-2659,mutation
12602,X.2659.uned,X-2659,mutation
12603,X.2761.LF27.biib,X-2761,mutation
12604,X.2822.5FFU,X-2822,mutation
12605,X.2822.biib,X-2822,mutation
12606,X.2822.BK20,X-2822,mutation
12607,X.2822.BK20.LJ49,X-2822,mutation
12608,X.2822.BY19,X-2822,mutation
12609,X.2822.BY19.biib,X-2822,mutation
12610,X.2822.BY19.ceab,X-2822,mutation
12611,X.2822.BY19.ceab.enib,X-2822,mutation
12612,X.2822.BY19.enib,X-2822,mutation
12613,X.2822.BY19.LJ16,X-2822,mutation
12614,X.2822.ceab,X-2822,mutation
12615,X.2822.ceab.enib,X-2822,mutation
12616,X.2822.CG97,X-2822,mutation
12617,X.2822.CK20,X-2822,mutation
12618,X.2822.CL57,X-2822,mutation
12619,X.2822.enib,X-2822,mutation
12620,X.2822.HD01,X-2822,mutation
12621,X.2822.LE11,X-2822,mutation
12622,X.2822.LJ49,X-2822,mutation
12623,X.2822.LK36,X-2822,mutation
12624,X.2822.uned,X-2822,mutation
12625,X.2846.5FFU,X-2846,mutation
12626,X.2846.biib,X-2846,mutation
12627,X.2846.BK20,X-2846,mutation
12628,X.2846.BK20.LJ49,X-2846,mutation
12629,X.2846.BY19,X-2846,mutation
12630,X.2846.BY19.biib,X-2846,mutation
12631,X.2846.BY19.ceab,X-2846,mutation
12632,X.2846.BY19.ceab.enib,X-2846,mutation
12633,X.2846.BY19.enib,X-2846,mutation
12634,X.2846.BY19.LJ16,X-2846,mutation
12635,X.2846.ceab,X-2846,mutation
12636,X.2846.ceab.enib,X-2846,mutation
12637,X.2846.CG97,X-2846,mutation
12638,X.2846.CK20,X-2846,mutation
12639,X.2846.CL57,X-2846,mutation
12640,X.2846.enib,X-2846,mutation
12641,X.2846.HD01,X-2846,mutation
12642,X.2846.LE11,X-2846,mutation
12643,X.2846.LJ49,X-2846,mutation
12644,X.2846.LK36,X-2846,mutation
12645,X.2846.uned,X-2846,mutation
12646,X.2861.5FFU,X-2861,mutation
12647,X.2861.biib,X-2861,mutation
12648,X.2861.BK20,X-2861,mutation
12649,X.2861.BK20.LJ49,X-2861,mutation
12650,X.2861.BY19,X-2861,mutation
12651,X.2861.BY19.biib,X-2861,mutation
12652,X.2861.BY19.ceab,X-2861,mutation
12653,X.2861.BY19.ceab.enib,X-2861,mutation
12654,X.2861.BY19.enib,X-2861,mutation
12655,X.2861.BY19.LJ16,X-2861,mutation
12656,X.2861.ceab,X-2861,mutation
12657,X.2861.ceab.enib,X-2861,mutation
12658,X.2861.CG97,X-2861,mutation
12659,X.2861.CK20,X-2861,mutation
12660,X.2861.CL57,X-2861,mutation
12661,X.2861.enib,X-2861,mutation
12662,X.2861.HD01,X-2861,mutation
12663,X.2861.LE11,X-2861,mutation
12664,X.2861.LF27.biib,X-2861,mutation
12665,X.2861.LJ49,X-2861,mutation
12666,X.2861.LK36,X-2861,mutation
12667,X.2861.uned,X-2861,mutation
12668,X.3093.5FFU,X-3093,mutation
12669,X.3093.biib,X-3093,mutation
12670,X.3093.BK20,X-3093,mutation
12671,X.3093.BK20.LJ49,X-3093,mutation
12672,X.3093.BY19,X-3093,mutation
12673,X.3093.BY19.biib,X-3093,mutation
12674,X.3093.BY19.ceab,X-3093,mutation
12675,X.3093.BY19.ceab.enib,X-3093,mutation
12676,X.3093.BY19.enib,X-3093,mutation
12677,X.3093.BY19.LJ16,X-3093,mutation
12678,X.3093.ceab,X-3093,mutation
12679,X.3093.ceab.enib,X-3093,mutation
12680,X.3093.CG97,X-3093,mutation
12681,X.3093.CK20,X-3093,mutation
12682,X.3093.CL57,X-3093,mutation
12683,X.3093.enib,X-3093,mutation
12684,X.3093.HD01,X-3093,mutation
12685,X.3093.LE11,X-3093,mutation
12686,X.3093.LJ49,X-3093,mutation
12687,X.3093.LK36,X-3093,mutation
12688,X.3093.uned,X-3093,mutation
12689,X.3205.5FFU,X-3205,mutation
12690,X.3205.biib,X-3205,mutation
12691,X.3205.BK20,X-3205,mutation
12692,X.3205.BK20.LJ49,X-3205,mutation
12693,X.3205.BY19,X-3205,mutation
12694,X.3205.BY19.biib,X-3205,mutation
12695,X.3205.BY19.ceab,X-3205,mutation
12696,X.3205.BY19.ceab.enib,X-3205,mutation
12697,X.3205.BY19.enib,X-3205,mutation
12698,X.3205.BY19.LJ16,X-3205,mutation
12699,X.3205.ceab,X-3205,mutation
12700,X.3205.ceab.enib,X-3205,mutation
12701,X.3205.CG97,X-3205,mutation
12702,X.3205.CK20,X-3205,mutation
12703,X.3205.CL57,X-3205,mutation
12704,X.3205.enib,X-3205,mutation
12705,X.3205.HD01,X-3205,mutation
12706,X.3205.LE11,X-3205,mutation
12707,X.3205.LF27.biib,X-3205,mutation
12708,X.3205.LJ49,X-3205,mutation
12709,X.3205.LK36,X-3205,mutation
12710,X.3205.uned,X-3205,mutation
12711,X.3224.5FFU,X-3224,mutation
12712,X.3224.biib,X-3224,mutation
12713,X.3224.BK20,X-3224,mutation
12714,X.3224.BK20.LJ49,X-3224,mutation
12715,X.3224.BY19,X-3224,mutation
12716,X.3224.BY19.biib,X-3224,mutation
12717,X.3224.BY19.ceab,X-3224,mutation
12718,X.3224.BY19.ceab.enib,X-3224,mutation
12719,X.3224.BY19.enib,X-3224,mutation
12720,X.3224.BY19.LJ16,X-3224,mutation
12721,X.3224.ceab,X-3224,mutation
12722,X.3224.ceab.enib,X-3224,mutation
12723,X.3224.CG97,X-3224,mutation
12724,X.3224.CK20,X-3224,mutation
12725,X.3224.CL57,X-3224,mutation
12726,X.3224.enib,X-3224,mutation
12727,X.3224.HD01,X-3224,mutation
12728,X.3224.LE11,X-3224,mutation
12729,X.3224.LJ49,X-3224,mutation
12730,X.3224.LK36,X-3224,mutation
12731,X.3224.uned,X-3224,mutation
12732,X.3267.5FFU,X-3267,mutation
12733,X.3267.biib,X-3267,mutation
12734,X.3267.BK20,X-3267,mutation
12735,X.3267.BK20.LJ49,X-3267,mutation
12736,X.3267.BY19,X-3267,mutation
12737,X.3267.BY19.biib,X-3267,mutation
12738,X.3267.BY19.ceab,X-3267,mutation
12739,X.3267.BY19.ceab.enib,X-3267,mutation
12740,X.3267.BY19.enib,X-3267,mutation
12741,X.3267.BY19.LJ16,X-3267,mutation
12742,X.3267.ceab,X-3267,mutation
12743,X.3267.ceab.enib,X-3267,mutation
12744,X.3267.CG97,X-3267,mutation
12745,X.3267.CK20,X-3267,mutation
12746,X.3267.CL57,X-3267,mutation
12747,X.3267.enib,X-3267,mutation
12748,X.3267.HD01,X-3267,mutation
12749,X.3267.LE11,X-3267,mutation
12750,X.3267.LJ49,X-3267,mutation
12751,X.3267.LK36,X-3267,mutation
12752,X.3267.uned,X-3267,mutation
12753,X.3671.5FFU,X-3671,mutation
12754,X.3671.biib,X-3671,mutation
12755,X.3671.ceab,X-3671,mutation
12756,X.3671.uned,X-3671,mutation
12757,X.3684.LF27.biib,X-3684,mutation
12758,X.3792.5FFU,X-3792,mutation
12759,X.3792.biib,X-3792,mutation
12760,X.3792.BK20,X-3792,mutation
12761,X.3792.BK20.LJ49,X-3792,mutation
12762,X.3792.BY19,X-3792,mutation
12763,X.3792.BY19.biib,X-3792,mutation
12764,X.3792.BY19.ceab,X-3792,mutation
12765,X.3792.BY19.ceab.enib,X-3792,mutation
12766,X.3792.BY19.enib,X-3792,mutation
12767,X.3792.BY19.LJ16,X-3792,mutation
12768,X.3792.ceab,X-3792,mutation
12769,X.3792.ceab.enib,X-3792,mutation
12770,X.3792.CG97,X-3792,mutation
12771,X.3792.CK20,X-3792,mutation
12772,X.3792.CL57,X-3792,mutation
12773,X.3792.enib,X-3792,mutation
12774,X.3792.HD01,X-3792,mutation
12775,X.3792.LE11,X-3792,mutation
12776,X.3792.LF27.biib,X-3792,mutation
12777,X.3792.LJ49,X-3792,mutation
12778,X.3792.LK36,X-3792,mutation
12779,X.3792.uned,X-3792,mutation
12780,X.4087.5FFU,X-4087,mutation
12781,X.4087.biib,X-4087,mutation
12782,X.4087.BK20,X-4087,mutation
12783,X.4087.BK20.LJ49,X-4087,mutation
12784,X.4087.BY19,X-4087,mutation
12785,X.4087.BY19.biib,X-4087,mutation
12786,X.4087.BY19.ceab,X-4087,mutation
12787,X.4087.BY19.ceab.enib,X-4087,mutation
12788,X.4087.BY19.enib,X-4087,mutation
12789,X.4087.BY19.LJ16,X-4087,mutation
12790,X.4087.ceab,X-4087,mutation
12791,X.4087.ceab.enib,X-4087,mutation
12792,X.4087.CG97,X-4087,mutation
12793,X.4087.CK20,X-4087,mutation
12794,X.4087.CL57,X-4087,mutation
12795,X.4087.enib,X-4087,mutation
12796,X.4087.HD01,X-4087,mutation
12797,X.4087.LE11,X-4087,mutation
12798,X.4087.LF27.biib,X-4087,mutation
12799,X.4087.LJ49,X-4087,mutation
12800,X.4087.LK36,X-4087,mutation
12801,X.4087.uned,X-4087,mutation
12802,X.4145.abne,X-4145,mutation
12803,X.4145.biib,X-4145,mutation
12804,X.4145.bipk,X-4145,mutation
12805,X.4145.BK20,X-4145,mutation
12806,X.4145.BK20.biib,X-4145,mutation
12807,X.4145.BK20.LD25,X-4145,mutation
12808,X.4145.BY19,X-4145,mutation
12809,X.4145.BY19.LJ16,X-4145,mutation
12810,X.4145.CL57,X-4145,mutation
12811,X.4145.fiab,X-4145,mutation
12812,X.4145.fiab.biib,X-4145,mutation
12813,X.4145.gepk,X-4145,mutation
12814,X.4145.HD01,X-4145,mutation
12815,X.4145.IN24,X-4145,mutation
12816,X.4145.IN24.biib,X-4145,mutation
12817,X.4145.LE11,X-4145,mutation
12818,X.4145.LK36,X-4145,mutation
12819,X.4145.trib,X-4145,mutation
12820,X.4145.uned,X-4145,mutation
12821,X.4145.WN74,X-4145,mutation
12822,X.5238.LF27.biib,X-5238,mutation
12823,X.5254.5FFU,X-5254,mutation
12824,X.5254.biib,X-5254,mutation
12825,X.5254.BK20,X-5254,mutation
12826,X.5254.BK20.LJ49,X-5254,mutation
12827,X.5254.BY19,X-5254,mutation
12828,X.5254.BY19.biib,X-5254,mutation
12829,X.5254.BY19.ceab,X-5254,mutation
12830,X.5254.BY19.ceab.enib,X-5254,mutation
12831,X.5254.BY19.enib,X-5254,mutation
12832,X.5254.BY19.LJ16,X-5254,mutation
12833,X.5254.ceab,X-5254,mutation
12834,X.5254.ceab.enib,X-5254,mutation
12835,X.5254.CG97,X-5254,mutation
12836,X.5254.CK20,X-5254,mutation
12837,X.5254.CL57,X-5254,mutation
12838,X.5254.enib,X-5254,mutation
12839,X.5254.HD01,X-5254,mutation
12840,X.5254.LE11,X-5254,mutation
12841,X.5254.LF27.biib,X-5254,mutation
12842,X.5254.LJ49,X-5254,mutation
12843,X.5254.LK36,X-5254,mutation
12844,X.5254.uned,X-5254,mutation
12845,X.5405.5FFU,X-5405,mutation
12846,X.5405.biib,X-5405,mutation
12847,X.5405.BK20,X-5405,mutation
12848,X.5405.BK20.LJ49,X-5405,mutation
12849,X.5405.BY19,X-5405,mutation
12850,X.5405.BY19.biib,X-5405,mutation
12851,X.5405.BY19.ceab,X-5405,mutation
12852,X.5405.BY19.ceab.enib,X-5405,mutation
12853,X.5405.BY19.enib,X-5405,mutation
12854,X.5405.BY19.LJ16,X-5405,mutation
12855,X.5405.ceab,X-5405,mutation
12856,X.5405.ceab.enib,X-5405,mutation
12857,X.5405.CG97,X-5405,mutation
12858,X.5405.CK20,X-5405,mutation
12859,X.5405.CL57,X-5405,mutation
12860,X.5405.enib,X-5405,mutation
12861,X.5405.HD01,X-5405,mutation
12862,X.5405.LE11,X-5405,mutation
12863,X.5405.LJ49,X-5405,mutation
12864,X.5405.LK36,X-5405,mutation
12865,X.5405.uned,X-5405,mutation
12866,X.5421.LF27.biib,X-5421,mutation
12867,X.5438.5FFU,X-5438,mutation
12868,X.5438.biib,X-5438,mutation
12869,X.5438.BK20,X-5438,mutation
12870,X.5438.BK20.LJ49,X-5438,mutation
12871,X.5438.BY19,X-5438,mutation
12872,X.5438.BY19.biib,X-5438,mutation
12873,X.5438.BY19.ceab,X-5438,mutation
12874,X.5438.BY19.ceab.enib,X-5438,mutation
12875,X.5438.BY19.enib,X-5438,mutation
12876,X.5438.BY19.LJ16,X-5438,mutation
12877,X.5438.ceab,X-5438,mutation
12878,X.5438.ceab.enib,X-5438,mutation
12879,X.5438.CG97,X-5438,mutation
12880,X.5438.CK20,X-5438,mutation
12881,X.5438.CL57,X-5438,mutation
12882,X.5438.enib,X-5438,mutation
12883,X.5438.HD01,X-5438,mutation
12884,X.5438.LE11,X-5438,mutation
12885,X.5438.LF27.biib,X-5438,mutation
12886,X.5438.LJ49,X-5438,mutation
12887,X.5438.LK36,X-5438,mutation
12888,X.5438.uned,X-5438,mutation
12889,X.5446.5FFU,X-5446,mutation
12890,X.5446.biib,X-5446,mutation
12891,X.5446.BK20,X-5446,mutation
12892,X.5446.BK20.LJ49,X-5446,mutation
12893,X.5446.BY19,X-5446,mutation
12894,X.5446.BY19.biib,X-5446,mutation
12895,X.5446.BY19.ceab,X-5446,mutation
12896,X.5446.BY19.ceab.enib,X-5446,mutation
12897,X.5446.BY19.enib,X-5446,mutation
12898,X.5446.BY19.LJ16,X-5446,mutation
12899,X.5446.ceab,X-5446,mutation
12900,X.5446.ceab.enib,X-5446,mutation
12901,X.5446.CG97,X-5446,mutation
12902,X.5446.CK20,X-5446,mutation
12903,X.5446.CL57,X-5446,mutation
12904,X.5446.enib,X-5446,mutation
12905,X.5446.HD01,X-5446,mutation
12906,X.5446.LE11,X-5446,mutation
12907,X.5446.LF27.biib,X-5446,mutation
12908,X.5446.LJ49,X-5446,mutation
12909,X.5446.LK36,X-5446,mutation
12910,X.5446.uned,X-5446,mutation
12911,X.5494.5FFU,X-5494,mutation
12912,X.5494.biib,X-5494,mutation
12913,X.5494.BK20,X-5494,mutation
12914,X.5494.BK20.LJ49,X-5494,mutation
12915,X.5494.BY19,X-5494,mutation
12916,X.5494.BY19.biib,X-5494,mutation
12917,X.5494.BY19.ceab.enib,X-5494,mutation
12918,X.5494.BY19.enib,X-5494,mutation
12919,X.5494.BY19.LJ16,X-5494,mutation
12920,X.5494.ceab.enib,X-5494,mutation
12921,X.5494.CG97,X-5494,mutation
12922,X.5494.CK20,X-5494,mutation
12923,X.5494.CL57,X-5494,mutation
12924,X.5494.enib,X-5494,mutation
12925,X.5494.HD01,X-5494,mutation
12926,X.5494.LE11,X-5494,mutation
12927,X.5494.LJ49,X-5494,mutation
12928,X.5494.LK36,X-5494,mutation
12929,X.5494.uned,X-5494,mutation
12930,X.5495.5FFU,X-5495,mutation
12931,X.5495.biib,X-5495,mutation
12932,X.5495.BK20,X-5495,mutation
12933,X.5495.BK20.LJ49,X-5495,mutation
12934,X.5495.BY19,X-5495,mutation
